RIVER,HABITAT,SITE,REPLICATE,otu1,otu2,otu3,otu4,otu5,otu6,otu7,otu8,otu9,otu10,otu11,otu12,otu13,otu14,otu15,otu16,otu17,otu18,otu19,otu20,otu21,otu22,otu23,otu24,otu25,otu26,otu27,otu28,otu29,otu30,otu31,otu32,otu33,otu34,otu35,otu36,otu37,otu38,otu39,otu40,otu41,otu42,otu43,otu44,otu45,otu46,otu47,otu48,otu49,otu50,otu51,otu52,otu53,otu54,otu55,otu56,otu57,otu58,otu59,otu60,otu61,otu62,otu63,otu64,otu65,otu66,otu67,otu68,otu69,otu70,otu71,otu72,otu73,otu74,otu75,otu76,otu77,otu78,otu79,otu80,otu81,otu82,otu83,otu84,otu85,otu86,otu87,otu88,otu89,otu90,otu91,otu92,otu93,otu94,otu95,otu96,otu97,otu98,otu99,otu100,otu101,otu102,otu103,otu104,otu105,otu106,otu107,otu108,otu109,otu110,otu111,otu112,otu113,otu114,otu115,otu116,otu117,otu118,otu119,otu120,otu121,otu122,otu123,otu124,otu125,otu126,otu127,otu128,otu129,otu130,otu131,otu132,otu133,otu134,otu135,otu136,otu137,otu138,otu139,otu140,otu141,otu142,otu143,otu144,otu145,otu146,otu147,otu148,otu149,otu150,otu151,otu152,otu153,otu154,otu155,otu156,otu157,otu158,otu159,otu160,otu161,otu162,otu163,otu164,otu165,otu166,otu167,otu168,otu169,otu170,otu171,otu172,otu173,otu174,otu175,otu176,otu177,otu178,otu179,otu180,otu181,otu182,otu183,otu184,otu185,otu186,otu187,otu188,otu189,otu190,otu191,otu192,otu193,otu194,otu195,otu196,otu197,otu198,otu199,otu200,otu201,otu202,otu203,otu204,otu205,otu206,otu207,otu208,otu209,otu210,otu211,otu212,otu213,otu214,otu215,otu216,otu217
EC,FAST,1,1,0.148302872,3.24E-03,0.035521875,0.005387506,2.19E-02,1.54E-02,1.18E-03,1.43E-03,0.00E+00,9.93E-04,1.15E-03,1.06E-03,1.03E-03,9.81E-04,8.02E-04,0.00E+00,6.37E-05,5.09E-05,0.00E+00,1.18E-03,0.00E+00,0.010291027,0.00E+00,0.006979558,0.00E+00,0.007425333,0.00E+00,3.13E-02,0.00E+00,0,1.66E-04,0.00E+00,2.93E-04,0.00601159,0.004495956,2.29E-04,1.20E-03,0.003986499,2.55E-04,0,1.53E-04,2.55E-05,0,1.30E-03,2.13E-02,0.00E+00,0.00672483,2.42E-04,1.15E-04,0.003044004,0.00E+00,0.00E+00,1.66E-04,0,3.09E-03,1.91E-04,0.00E+00,0.00E+00,0.00E+00,7.64E-05,0.00E+00,0.00E+00,1.90E-02,2.55E-05,6.37E-05,1.94E-02,1.23E-02,1.27E-05,1.32E-02,7.64E-05,0.00E+00,0.00E+00,6.37E-05,0.00E+00,0.001999618,3.69E-04,0,0.00E+00,2.64E-03,0.00E+00,0.00E+00,2.17E-04,0,1.81E-03,0.00E+00,2.55E-05,2.55E-05,4.84E-04,0.00E+00,1.53E-04,8.92E-05,0.00E+00,1.27E-04,8.53E-04,2.55E-05,0,0,0.001642998,3.18E-04,1.03E-02,0.00E+00,0,7.64E-05,0.00E+00,1.12E-03,0.00E+00,8.92E-05,0,3.57E-04,1.25E-02,7.64E-05,7.90E-04,2.67E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E-04,0.00E+00,5.09E-05,0.00E+00,0,1.53E-04,0.00E+00,0.00E+00,3.18E-04,5.48E-03,0,1.27E-05,1.44E-03,6.37E-05,7.73E-03,0.00E+00,0,5.09E-05,1.27E-05,9.93E-04,0.00E+00,1.40E-04,0.00E+00,6.37E-05,0,1.15E-03,0,8.92E-05,7.64E-05,0.00E+00,1.39E-03,2.42E-04,5.09E-05,9.34E-03,0,1.66E-04,0.00E+00,2.04E-04,5.09E-05,0.00E+00,0.00E+00,1.02E-04,7.26E-04,0.00E+00,1.27E-05,0.00E+00,0,0.00E+00,1.26E-03,1.36E-03,0.00E+00,0.00E+00,8.06E-03,0.00E+00,3.82E-05,0.00E+00,0.00E+00,6.37E-05,7.77E-04,7.77E-04,2.55E-05,1.02E-03,0,0.00E+00,3.44E-04,6.37E-05,3.57E-04,1.13E-03,1.27E-05,0.00E+00,0,0.00E+00,6.37E-05,0.00E+00,0,1.24E-03,1.01E-03,5.86E-04,6.50E-03,8.53E-04,2.80E-04,0,9.30E-04,0.00E+00,7.40E-03,0,6.62E-04,1.02E-04,2.67E-04,2.55E-05,0,2.55E-05,3.82E-05,3.18E-04,0,3.96E-03,3.31E-04,1.34E-03,0.00E+00,1.27E-05
EC,FAST,2,2,0.070277989,1.24E-01,0.013132082,0.002895998,4.00E-05,2.67E-05,5.39E-02,5.33E-02,0.00E+00,4.40E-02,4.13E-02,4.10E-02,4.15E-02,3.32E-02,3.14E-02,0.00E+00,0.00E+00,2.67E-05,0.00E+00,2.06E-02,0.00E+00,0.003309712,0.00E+00,0.002495629,0.00E+00,0.00328302,0.00E+00,1.37E-03,0.00E+00,0,1.17E-02,8.01E-05,1.14E-02,0.002175335,0.001681547,2.67E-05,9.34E-05,0.001614819,1.06E-02,0,4.94E-04,0.00E+00,0,0.00E+00,1.63E-03,0.00E+00,0.002041879,7.73E-03,3.20E-04,0.00173493,0.00E+00,0.00E+00,2.94E-04,0,1.25E-03,7.35E-03,0.00E+00,4.00E-05,0.00E+00,5.38E-03,1.33E-05,0.00E+00,2.67E-05,0.00E+00,2.27E-04,1.33E-05,1.07E-04,2.67E-05,9.34E-04,5.27E-03,0.00E+00,0.00E+00,5.20E-03,0.00E+00,0.000707317,0.00E+00,0,0.00E+00,8.81E-04,0.00E+00,0.00E+00,5.36E-03,0,7.87E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-05,3.88E-03,0.00E+00,4.32E-03,5.65E-03,0.00E+00,0,0,0.000814082,5.79E-03,5.34E-05,0.00E+00,0,2.67E-05,0.00E+00,6.41E-04,0.00E+00,3.64E-03,0,0.00E+00,0.00E+00,1.73E-04,1.07E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.67E-05,0.00E+00,8.01E-05,0.00E+00,0,0.00E+00,0.00E+00,1.33E-05,0.00E+00,1.33E-04,0,0.00E+00,4.27E-04,3.19E-03,4.40E-04,0.00E+00,0,0.00E+00,0.00E+00,6.14E-04,0.00E+00,2.96E-03,0.00E+00,2.44E-03,0,5.07E-04,0,2.91E-03,2.60E-03,0.00E+00,1.07E-04,1.17E-03,9.34E-05,2.67E-05,0,3.96E-03,0.00E+00,3.43E-03,2.68E-03,0.00E+00,0.00E+00,2.52E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,1.33E-05,1.29E-03,5.74E-04,0.00E+00,0.00E+00,2.67E-05,0.00E+00,2.64E-03,2.00E-04,5.34E-05,5.34E-05,3.47E-04,0.00E+00,2.67E-05,7.61E-04,0,0.00E+00,2.67E-03,0.00E+00,2.68E-03,4.67E-04,0.00E+00,1.33E-05,0,1.33E-05,4.43E-03,0.00E+00,0,4.14E-04,4.27E-04,3.07E-04,0.00E+00,0.00E+00,0.00E+00,0,4.14E-04,0.00E+00,0.00E+00,0,2.00E-04,0.00E+00,6.81E-04,1.84E-03,0,0.00E+00,0.00E+00,0.00E+00,0,2.40E-04,3.74E-04,1.60E-04,0.00E+00,1.40E-03
EC,FAST,3,3,0.109605435,9.05E-02,0.022737672,0.026063849,3.52E-05,8.80E-05,3.93E-02,4.17E-02,0.00E+00,3.24E-02,3.27E-02,2.89E-02,3.03E-02,2.42E-02,2.33E-02,0.00E+00,8.80E-05,1.06E-04,0.00E+00,1.63E-02,0.00E+00,0.006317975,0.00E+00,0.005262046,0.00E+00,0.005050861,1.76E-05,7.04E-04,3.52E-05,0,8.71E-03,0.00E+00,9.06E-03,0.003466967,0.009010595,0.00E+00,6.69E-03,0.002939003,8.01E-03,0,1.94E-04,1.76E-05,0,8.80E-05,4.40E-04,0.00E+00,0.002780613,6.81E-03,5.28E-05,0.0029742,0.00E+00,0.00E+00,1.23E-04,0,2.15E-03,5.10E-03,0.00E+00,0.00E+00,0.00E+00,4.73E-03,1.76E-05,0.00E+00,0.00E+00,5.28E-05,1.76E-05,0.00E+00,8.80E-05,1.76E-05,5.63E-04,4.08E-03,0.00E+00,0.00E+00,3.66E-03,0.00E+00,0.001407905,3.52E-05,0,0.00E+00,1.57E-03,0.00E+00,0.00E+00,3.63E-03,0,1.14E-03,1.76E-05,1.76E-05,0.00E+00,1.76E-05,0.00E+00,2.66E-03,3.55E-03,0.00E+00,3.52E-03,3.57E-03,0.00E+00,0,0,0.001126324,3.55E-03,1.06E-04,0.00E+00,0,6.51E-04,0.00E+00,1.18E-03,0.00E+00,3.19E-03,0,0.00E+00,0.00E+00,2.43E-03,2.43E-03,5.28E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.05E-04,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,3.52E-05,8.80E-05,0,0.00E+00,1.04E-03,2.27E-03,2.11E-04,1.76E-05,0,0.00E+00,0.00E+00,8.98E-04,0.00E+00,2.46E-03,0.00E+00,1.71E-03,0,7.92E-04,0,1.71E-03,1.97E-03,0.00E+00,8.98E-04,1.39E-03,8.80E-05,3.52E-05,0,2.31E-03,0.00E+00,2.25E-03,1.67E-03,0.00E+00,0.00E+00,1.76E-03,5.28E-05,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,1.30E-03,6.51E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.64E-03,5.28E-05,0.00E+00,5.10E-04,1.69E-03,0.00E+00,0.00E+00,4.45E-03,0,0.00E+00,1.80E-03,0.00E+00,1.72E-03,6.51E-04,0.00E+00,0.00E+00,0,0.00E+00,1.27E-03,0.00E+00,0,1.76E-05,5.28E-04,5.28E-04,0.00E+00,0.00E+00,3.52E-04,0,7.92E-04,1.76E-05,0.00E+00,0,1.25E-03,0.00E+00,1.00E-03,1.51E-03,0,7.04E-05,0.00E+00,3.70E-04,0,1.23E-04,1.25E-03,7.57E-04,0.00E+00,1.43E-03
EC,FAST,4,4,0.404559246,1.03E-03,0.116599092,0.00057729,2.55E-04,3.89E-04,3.89E-04,4.16E-04,0.00E+00,4.30E-04,2.42E-04,3.22E-04,3.89E-04,2.69E-04,1.75E-04,0.00E+00,1.34E-05,0.00E+00,0.00E+00,2.69E-04,0.00E+00,0.025870633,0.00E+00,0.026796982,0.00E+00,0.022621701,0.00E+00,2.30E-03,0.00E+00,0,5.37E-05,1.34E-05,5.37E-05,0.01807051,0.005088205,0.00E+00,2.15E-04,0.018177913,1.07E-04,0,1.07E-04,0.00E+00,0,0.00E+00,1.87E-03,0.00E+00,0.012780925,5.37E-05,1.21E-04,0.012619821,0.00E+00,0.00E+00,0.00E+00,0,1.19E-02,6.71E-05,1.34E-05,0.00E+00,0.00E+00,4.03E-05,0.00E+00,0.00E+00,4.03E-05,0.00E+00,4.03E-05,4.03E-05,7.18E-03,0.00E+00,9.93E-04,2.69E-05,0.00E+00,1.34E-05,4.03E-05,0.00E+00,0.006766372,0.00E+00,0,0.00E+00,7.72E-03,0.00E+00,0.00E+00,1.34E-04,0,7.85E-03,0.00E+00,0.00E+00,0.00E+00,1.34E-05,0.00E+00,0.00E+00,1.34E-05,0.00E+00,8.06E-05,1.41E-03,0.00E+00,0,0,0.007424214,2.55E-04,4.26E-03,0.00E+00,0,1.48E-04,0.00E+00,5.87E-03,0.00E+00,2.69E-05,0,0.00E+00,2.69E-05,0.00E+00,1.21E-04,1.34E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E-05,0.00E+00,8.06E-05,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.71E-05,0,0.00E+00,5.02E-03,0.00E+00,8.19E-04,0.00E+00,0,0.00E+00,0.00E+00,4.85E-03,1.34E-05,1.34E-05,0.00E+00,2.69E-05,0,4.12E-03,0,0.00E+00,1.34E-05,0.00E+00,0.00E+00,3.11E-03,1.34E-05,1.34E-05,0,2.15E-04,0.00E+00,1.61E-04,4.03E-05,0.00E+00,0.00E+00,2.69E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,2.40E-03,3.64E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E-05,6.71E-05,0.00E+00,1.34E-05,8.99E-04,0.00E+00,1.34E-05,1.88E-04,0,0.00E+00,5.77E-04,0.00E+00,2.28E-04,3.40E-03,0.00E+00,0.00E+00,0,0.00E+00,1.61E-04,0.00E+00,0,1.37E-03,2.94E-03,3.15E-03,1.34E-05,0.00E+00,0.00E+00,0,3.26E-03,0.00E+00,1.34E-05,0,8.46E-04,0.00E+00,1.99E-03,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0,3.62E-04,6.71E-04,3.52E-03,0.00E+00,1.34E-05
EC,FAST,5,5,0.381673605,6.47E-04,0.092389767,0.002808875,2.35E-03,1.80E-03,2.93E-04,3.33E-04,0.00E+00,1.62E-04,2.02E-04,1.92E-04,2.12E-04,1.82E-04,1.52E-04,0.00E+00,1.01E-05,1.01E-05,0.00E+00,1.82E-04,0.00E+00,0.022036536,0.00E+00,0.0195914,0.00E+00,0.018449663,1.01E-05,2.46E-02,0.00E+00,0,3.03E-05,1.21E-04,7.07E-05,0.014872893,0.001849008,1.01E-05,1.03E-03,0.014195934,7.07E-05,0,1.62E-03,0.00E+00,0,0.00E+00,1.66E-02,1.01E-05,0.005860243,6.06E-05,2.73E-04,0.009477428,8.08E-05,0.00E+00,3.33E-04,0,9.19E-03,6.06E-05,1.01E-05,4.04E-05,0.00E+00,2.02E-05,0.00E+00,0.00E+00,1.01E-05,0.00E+00,2.02E-04,3.03E-05,1.70E-03,9.09E-05,1.04E-02,1.01E-05,0.00E+00,2.02E-05,2.02E-05,0.00E+00,0.005880451,0.00E+00,0,0.00E+00,6.58E-03,0.00E+00,0.00E+00,2.02E-05,0,6.67E-03,1.01E-05,0.00E+00,0.00E+00,1.01E-05,0.00E+00,3.03E-05,4.04E-05,0.00E+00,3.03E-05,5.36E-04,0.00E+00,0,0,0.005435881,7.07E-05,1.23E-03,0.00E+00,0,2.63E-04,1.01E-05,5.15E-03,0.00E+00,1.01E-05,0,1.01E-05,2.02E-05,0.00E+00,4.45E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E-05,0.00E+00,1.41E-04,1.01E-05,0,0.00E+00,0.00E+00,1.01E-05,0.00E+00,7.07E-05,0,0.00E+00,4.10E-03,1.01E-05,4.68E-03,0.00E+00,0,4.04E-05,0.00E+00,4.03E-03,8.08E-05,1.01E-05,0.00E+00,3.03E-05,0,3.61E-03,0,1.01E-05,6.06E-05,0.00E+00,5.05E-05,7.27E-04,5.05E-04,0.00E+00,0,2.02E-05,0.00E+00,5.05E-05,1.01E-05,0.00E+00,0.00E+00,1.01E-05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,6.06E-05,1.73E-03,2.47E-03,0.00E+00,0.00E+00,1.01E-05,0.00E+00,1.01E-05,2.63E-04,1.01E-05,9.09E-05,4.55E-04,1.01E-05,1.01E-05,3.03E-04,0,0.00E+00,1.52E-04,5.05E-05,1.31E-04,2.72E-03,0.00E+00,3.03E-05,0,3.03E-05,6.06E-05,0.00E+00,0,4.22E-03,2.76E-03,2.88E-03,5.05E-05,0.00E+00,0.00E+00,0,2.53E-03,0.00E+00,2.02E-05,0,3.33E-04,1.01E-05,5.66E-04,1.01E-05,0,1.01E-05,0.00E+00,0.00E+00,0,3.58E-03,3.03E-04,7.27E-04,0.00E+00,0.00E+00
EC,SLOW,6,1,0.009503024,1.20E-01,0.001810566,0.059220184,1.17E-04,2.15E-04,5.32E-02,4.84E-02,0.00E+00,4.47E-02,4.19E-02,4.05E-02,3.97E-02,3.18E-02,3.14E-02,9.79E-06,2.74E-04,2.15E-04,2.94E-05,2.23E-02,7.83E-05,0.000489342,0.00E+00,0.000293605,0.00E+00,0.000469768,9.79E-06,2.62E-03,9.79E-06,0,1.10E-02,0.00E+00,1.18E-02,0.000254458,0.000430621,3.91E-05,1.36E-02,0.000166376,1.03E-02,0,9.79E-06,2.15E-04,0,1.06E-03,1.55E-03,0.00E+00,0.000430621,8.73E-03,9.79E-06,0.000234884,0.00E+00,0.00E+00,9.79E-06,0,2.35E-04,6.72E-03,7.83E-05,2.25E-04,0.00E+00,6.24E-03,4.89E-05,0.00E+00,5.38E-04,2.94E-05,0.00E+00,2.45E-04,1.65E-03,0.00E+00,9.59E-04,4.97E-03,0.00E+00,2.74E-04,5.20E-03,0.00E+00,6.85079E-05,4.50E-04,0,0.00E+00,7.83E-05,0.00E+00,9.79E-06,4.32E-03,0,5.87E-05,9.79E-06,5.87E-05,5.87E-05,3.91E-04,0.00E+00,7.32E-03,4.92E-03,0.00E+00,4.66E-03,8.71E-04,6.85E-05,0,0,0.000117442,1.62E-03,1.44E-03,0.00E+00,0,0.00E+00,0.00E+00,4.89E-05,0.00E+00,4.02E-03,0,2.64E-04,1.96E-04,5.26E-03,4.03E-03,3.72E-04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.91E-05,0.00E+00,9.79E-06,0.00E+00,0,2.94E-05,0.00E+00,9.79E-06,2.06E-04,4.99E-04,0,1.96E-05,4.89E-05,2.83E-03,6.95E-04,0.00E+00,0,4.89E-05,9.79E-06,4.89E-05,0.00E+00,2.34E-03,9.79E-06,3.11E-03,0,6.85E-05,0,2.75E-03,2.89E-03,0.00E+00,2.30E-03,5.87E-05,9.79E-06,8.81E-05,0,6.56E-04,0.00E+00,9.30E-04,2.33E-03,0.00E+00,0.00E+00,2.28E-03,4.50E-04,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,1.66E-04,6.85E-05,0.00E+00,9.79E-06,1.57E-04,9.79E-06,2.13E-03,0.00E+00,8.81E-05,9.79E-06,7.83E-05,2.94E-05,9.79E-06,4.31E-04,0,0.00E+00,6.07E-04,1.96E-05,7.54E-04,9.79E-06,2.94E-05,0.00E+00,0,6.85E-05,7.44E-04,0.00E+00,0,3.33E-04,5.87E-05,2.94E-05,1.71E-03,2.94E-05,4.89E-05,0,8.81E-05,0.00E+00,1.17E-04,0,4.89E-05,2.94E-05,7.83E-05,1.80E-03,0,1.37E-04,9.79E-06,3.91E-05,0,3.82E-04,4.89E-05,2.94E-05,1.96E-05,1.86E-03
